ID-Car,Brand,Model,Year,Price,Mileage,Color,VIN
1985,ford,doors,2018,3599.9,13674,kona blue metallic,  1fa6p8cf1j5126821
1986,ford,srw,2019,4100,9235,silver,  1ft7w2bt7kee46393
1987,ford,door,2017,3310,103002,red,  1ftew1ef2hfb30250
1988,ford,ranger,2019,2350,12836,blue,  1fter4eh3kla09133
1989,ford,doors,2015,1879.9,137728,red,  1fatp8ff5f5323738
1990,ford,doors,2018,3399.9,6921,magnetic metallic,  1fa6p8cf9j5110592
1991,ford,srw,2019,3500,14359,white,  1ft7w2b68ked77546
1992,ford,wagon,2017,2610,58118,white,  1fbzx2zm3hka72688
1993,ford,fusion,2019,1540,31124,white,  3fa6p0cd8kr138334
1994,ford,doors,2015,2599.8,25734,color:,  1fa6p8cf9f5365377
1995,ford,doors,2018,3183.1,14059,black,  1fa6p8cf9j5125433
1996,ford,srw,2019,4040,13472,black,  1ft7w2bt7kef15907
1997,ford,door,2013,1540,123983,silver,  1ftfw1ef7dfd73034
1998,ford,hybrid,2019,1350,35023,gray,  3fa6p0lu6kr119958
1999,ford,doors,2015,2599.5,39509,white,  1fa6p8cf3f5404612
2000,ford,doors,2018,2799,4512,ingot silver metallic,  1fa6p8cf0j5159227
2001,ford,doors,2015,2398.5,51884,white,  1fa6p8cf0f5308078
2002,ford,doors,2018,2799.5,4181,gray,  1fa6p8cf9j5120362
2003,ford,doors,2015,1399.5,56703,oxford white,  1fa6p8th8f5341198
2004,ford,doors,2018,2998.8,4712,ingot silver metallic,  1fa6p8cf5j5125462
2005,ford,doors,2015,1299.5,102800,blue,  1fa6p8am4f5334930
2006,ford,doors,2018,2168.7,7109,lightning blue,  1fa6p8th8j5120337
2007,ford,door,2016,2520,100943,white,  1ftew1cf9gfa55757
2008,ford,doors,2015,2959,3915,green,  1fa6p8cf7f5325900
2009,ford,doors,2018,2899.9,15550,ingot silver,  1fa6p8cf1j5175131
2010,ford,doors,2015,1394.2,62542,magnetic metallic,  1fatp8em4f5415097
2011,ford,taurus,2018,1530,38370,silver,  1fahp2f84jg117375
2012,ford,ranger,2020,3540,671,blue,  1fter4fh1lla02732
2013,ford,door,2016,3270,61477,silver,  1ft7w2bt2ged14343
2014,ford,doors,2015,1399.5,73891,silver,  1fa6p8th7f5344481
2015,ford,door,2014,185,168805,black,  3fa6p0h78er183765
2016,ford,door,2012,1580,82564,gold,  1ftfw1ct4ckd77105
2017,ford,door,2016,3600,85649,black,  1ft7w2b61geb39979
2018,ford,doors,2015,1549.5,48374,white,  1fa6p8th5f5420201
2019,ford,door,2012,2150,11990,red,  1zvbp8ff3c5288048
2020,ford,door,2016,720,64111,black,  1fadp3k28gl311932
2021,ford,doors,2015,1758.9,28771,red,  1fatp8uh0f5331279
2022,ford,door,2015,3170,126708,white,  1ft7w2bt8fec08946
2023,ford,doors,2015,3179,27165,orange,  1fa6p8cf6f5325225
2024,ford,van,2015,1810,106546,white,  1fbzx2ym4fka72472
2025,ford,doors,2015,1449.5,54778,white,  1fa6p8am3f5306570
2026,ford,fusion,2020,1500,11729,white,  3fa6p0d92lr117801
2027,ford,door,2015,2640,85197,black,  1ftew1ef2fke07659
2028,ford,doors,2015,2799,19130,red,  1fa6p8cf2f5362711
2029,ford,expedition,2015,1970,72369,white,  1fmju1ht4fef41606
2030,ford,doors,2015,1530,59646,silver,  1fa6p8am2f5403582
2031,ford,door,2014,2200,68418,black,  1ftfw1ct6eke95627
2032,ford,doors,2015,2399.9,8400,black,  1fa6p8th8f5307097
2033,ford,doors,2015,1648.8,45084,gray,  1fa6p8th8f5346675
2034,ford,doors,2015,1278.4,67037,gray,  1fa6p8am0f5365382
2035,ford,doors,2015,2340,64135,black,  1fa6p8cf0f5312423
2036,ford,door,2017,970.5,72377,black,  3fa6p0h76hr319394
2037,ford,doors,2015,2599.9,39367,oxford white,  1fa6p8cf7f5357357
2038,ford,doors,2015,3497.7,46540,black,  1fa6p8cf2f5306378
2039,ford,doors,2015,1900,40677,ingot silver metallic,  1fatp8uh8f5397899
2040,ford,doors,2015,1599.5,69438,black,  1fa6p8th0f5382067
2041,ford,doors,2015,1348.7,96246,gray,  2fmtk4j95fbb24313
2042,ford,doors,2015,1870.7,69719,white,  2fmtk4k80fbb56382
2043,ford,doors,2015,1529,75933,white platinum tri-coat metallic,  2fmtk4j86fbb17376
2044,ford,doors,2015,1560,54325,black,  2fmtk3j86fbb54504
2045,ford,expedition,2019,4700,24902,black,  1fmju2at1kea37413
2046,ford,doors,2015,1608,31793,blue,  2fmtk3j92fbc41664
2047,ford,max,2019,5000,16505,white,  1fmjk2at2kea45381
2048,ford,doors,2015,1526.8,74361,black,  2fmtk4j81fbc21743
2049,ford,max,2019,4750,27868,black,  1fmjk2at0kea39191
2050,ford,doors,2015,1849.7,34011,black,  2fmtk4j86fbc21494
2051,ford,escape,2019,1000,19993,silver,  1fmcu9gd3kub30490
2052,ford,suv,2015,1999.5,48115,red,  2fmtk4k88fbb49003
2053,ford,max,2019,4900,22543,white,  1fmjk2at9kea46589
2054,ford,doors,2015,1715,67091,black,  2fmtk3ap9fbc28957
2055,ford,expedition,2019,4500,28790,black,  1fmju2at8kea33665
2056,ford,doors,2015,1429.5,59391,guard,  2fmtk4j87fbb34901
2057,ford,max,2019,4900,18449,black,  1fmjk2at3kea46572
2058,ford,doors,2015,1619,71824,magnetic metallic,  2fmtk4j96fbb10890
2059,ford,expedition,2019,4900,19304,black,  1fmju2at9kea25414
2060,ford,doors,2015,1789.9,39159,magnetic metallic,  2fmtk4j82fbc36462
2061,ford,flex,2019,2600,18708,black,  2fmhk6dt1kba15866
2062,ford,doors,2015,1400,79430,magnetic metallic,  2fmtk4j88fbb19078
2063,ford,flex,2019,1550,12393,gray,  2fmhk6d84kba36268
2064,ford,doors,2015,1688.8,56329,black,  2fmtk4j94fbc08560
2065,ford,f-150,2019,2800,12155,silver,  1ftfw1e56kfc13232
2066,ford,door,2014,830.5,63291,blue,  1fa6p0hd0e5355683
2067,ford,doors,2015,2182.2,36041,white platinum tri-coat metallic,  2fmtk4ap1fbc36380
2068,ford,mustang,2019,1550,25810,red,  1fatp8uhxk5148949
2069,ford,door,2015,1250,130388,blue,  1ftew1cf5fkd41840
2070,ford,doors,2015,1599.5,23878,blue,  2fmtk4g88fbb75562
2071,ford,transit,2019,1600,15460,white,  1ftyr2zm1kkb65539
2072,ford,max,2018,3820,46710,white,  1fmjk1kt9jea41402
2073,ford,doors,2015,1299.5,65342,black,  2fmtk4g8xfbb98373
2074,ford,doors,2015,1448.8,64061,tuxedo black metallic,  2fmtk4j93fbb69606
2075,ford,door,2016,1750,93164,white,  1fm5k7f81gga06232
2076,ford,doors,2015,2199.5,35629,blue,  2fmtk4ap6fbc01186
2077,ford,connect,2015,850,118483,white,  nm0ls6e75f1193116
2078,ford,doors,2015,1659.3,71573,tuxedo black metallic,  2fmtk4k86fbb36847
2079,ford,door,2017,1300,33660,black,  1fmcu0gd0hue05897
2080,ford,doors,2015,1424.7,61168,blue,  2fmtk3j95fbc21893
2081,ford,door,2017,2350,42241,gray,  1ftfw1ef3hfc08748
2082,ford,doors,2015,1699.9,21004,oxford white,  2fmtk4g88fbb94547
2083,ford,door,2017,2500,45003,red,  1ftfw1ef2hfb56304
2084,ford,doors,2015,2015.9,45278,oxford white,  2fmtk4j98fbc15642
2085,ford,door,2017,3100,1,black,  1ftfw1ef0hfa02688
2086,ford,edge,2018,2250,24747,gray,  2fmpk4k82jbb61657
2087,ford,door,2017,2950,48707,black,  1ftfw1ef5hfb57303
2088,ford,max,2020,5990,2162,no_color,  1fmjk2at4lea11492
2089,ford,f-150,2017,2400,50874,black,  1ftfw1eg9hfc63181
2090,ford,f-150,2017,2050,70727,black,  1ftfw1ef8hfa28276
2091,ford,explorer,2019,2720,29382,gray,  1fm5k8f85kgb47660
2092,ford,f-150,2018,2490,33194,white,  1ftew1cg6jfd15757
2093,ford,door,2017,2450,52084,white,  1ftfw1ef6hfa36117
2094,ford,expedition,2018,3400,51122,black,  1fmju1kt7jea10840
2095,ford,door,2017,2800,40286,white,  1ftew1eg4hfc14661
2096,ford,f-150,2017,2700,55420,black,  1ftfw1eg4hfa61042
2097,ford,wagon,2018,3400,10282,black,  1fbvu4xg0jka34387
2098,ford,door,2017,4250,85278,white,  1ft7w2bt6hed37724
2099,ford,explorer,2018,3300,7258,black,  1fm5k8gt5jga17377
2100,ford,escape,2018,1020,93350,black,  1fmcu9gd2jua74282
2101,ford,explorer,2019,2560,37166,gray,  1fm5k7f85kgb16175
2102,ford,f-150,2018,1630,69480,white,  1ftex1cb2jkd88410
2103,ford,door,2016,2650,34679,white,  1ftfw1eg1gfa91324
2104,ford,f-150,2018,3650,24151,red,  1ftew1eg1jfb92141
2105,ford,explorer,2019,2590,32796,white,  1fm5k7f8xkga63974
2106,ford,door,2016,2250,67979,black,  1ftfw1ef7gfd42886
2107,ford,f-150,2018,2900,18690,white,  1ftfw1e53jfa49565
2108,ford,door,2012,82.5,78072,white,  1fahp3f27cl372579
2109,ford,door,2016,1050,54251,red,  1fmcu9g99guc59224
2110,ford,f-150,2018,3200,32262,white,  1ftfw1eg6jfc96497
2111,ford,f-650,2015,2770,92358,white,  3frnf6fb7fv723704
2112,ford,door,2015,400,90740,red,  3fa6p0hd9fr112940
2113,ford,f-150,2018,3880,35225,black,  1ftfw1eg6jfa49562
2114,ford,f-650,2015,2620,129063,white,  3frnf6fb5fv723703
2115,ford,wagon,2018,1950,49985,white,  1fbzx2zm8jka97477
2116,ford,escape,2015,1170,52340,black,  1fmcu0jx4fua38177
2117,ford,f-150,2018,3400,21406,black,  1ftew1ep8jfe30258
2118,ford,srw,2019,3860,16619,white,  1ft7w2bt0kee34621
2119,ford,door,2015,2150,41293,black,  1ftfw1ef5ffa07480
2120,ford,f-150,2018,3850,37053,black,  1ftew1e50jfa49583
2121,ford,f-150,2018,3850,34532,black,  1ftfw1eg8jfc18450
2122,ford,taurus,2017,1200,13328,blue,  1fahp2e88hg132084
2123,ford,f-150,2018,3050,56836,off-white,  1ftfw1eg3jfa50880
2124,ford,door,2016,1130,48080,orange,  1fmcu9gx7gub92704
2125,ford,f-150,2018,2950,12271,gray,  1ftfw1eg4jfe78490
2126,ford,expedition,2014,1610,97318,white,  1fmju2a50eef65739
2127,ford,f-150,2018,3250,12717,red,  1ftfw1eg1jfc34506
2128,ford,mustang,2019,2900,12764,black,  1fa6p8cf3k5102120
2129,ford,f-150,2018,3000,19951,red,  1ftfw1eg8jfa10617
2130,ford,explorer,2019,2600,32458,white,  1fm5k7f83kga17399
2131,ford,f-150,2018,2600,21616,gray,  1ftfw1e55jfa37529
2132,ford,escape,2019,1850,17755,blue,  1fmcu9j9xkuc36052
2133,ford,door,2017,1200,73846,gray,  1ftex1cp8hkd08288
2134,ford,f-150,2018,3000,15771,blue,  1ftew1ep8jfd90148
2135,ford,escape,2019,1470,29168,silver,  1fmcu0g96kub33780
2136,ford,door,2017,2500,159182,red,  1ft8w3dt0hef24562
2137,ford,f-150,2018,2655,15296,white,  1ftfw1e53jkc06275
2138,ford,explorer,2019,2700,30476,white,  1fm5k8f83kgb26838
2139,ford,door,2016,3400,131754,white,  1ft8w3dt7gec81766
2140,ford,f-150,2018,2750,26095,gray,  1ftew1ep8jfd35859
2141,ford,f-150,2018,2550,22107,gray,  1ftew1ep8jfc58328
2142,ford,ecosport,2019,1350,31207,brown,  maj6s3kl4kc273222
2143,ford,door,2015,400,112810,gray,  1fmcu0gx0fua05555
2144,ford,f-150,2018,2570,19058,white,  1ftfw1e51jfe26457
2145,ford,door,2015,2900,109137,white,  1ft7w2btxfea09767
2146,ford,f-150,2018,3050,24058,black,  1ftfw1e53jfa36542
2147,ford,f-150,2018,3000,6967,black,  1ftew1ep0jfd90421
2148,ford,door,2014,900,118340,gray,  1ftew1cm7efa19352
2149,ford,f-150,2018,1900,36145,white,  1ftex1cb4jfa24241
2150,ford,explorer,2019,2580,33942,silver,  1fm5k7f89kga64209
2151,ford,f-150,2018,2650,38868,gray,  1ftew1ep2jkc89288
2152,ford,explorer,2019,2930,36190,red,  1fm5k8gt9kgb48958
2153,ford,fiesta,2018,630,37177,black,  3fadp4bj5jm122531
2154,ford,explorer,2019,2540,39267,white,  1fm5k7f85kga32678
2155,ford,f-150,2018,2600,33350,gray,  1ftfw1e58jfa37766
2156,ford,focus,2017,700,57889,black,  1fadp3f25hl234464
2157,ford,f-150,2018,2590,34081,red,  1ftfw1e50jkc66708
2158,ford,fiesta,2019,970,26821,gray,  3fadp4ej3km124114
2159,ford,f-150,2018,2700,40577,black,  1ftew1ep9jfa21976
2160,ford,fiesta,2019,910,52355,black,  3fadp4bjxkm138371
2161,ford,f-150,2018,2800,30620,red,  1ftfw1eg8jfb90617
2162,ford,flex,2019,2570,22019,black,  2fmhk6dt8kba14603
2163,ford,f-150,2018,2750,36742,black,  1ftew1ep1jfa02757
2164,ford,fiesta,2019,940,32473,white,  3fadp4ej8km130958
2165,ford,f-150,2018,2550,43406,blue,  1ftew1ep1jkd75109
2166,ford,flex,2019,2050,34696,white,  2fmhk6c8xkba14373
2167,ford,f-150,2018,2150,43519,gray,  1ftfw1e55jfc57253
2168,ford,hybrid,2019,1280,37716,gray,  3fa6p0lu4kr188583
2169,ford,f-150,2018,2390,41627,white,  1ftfw1e54jfa50563
2170,ford,fiesta,2019,940,29986,gray,  3fadp4ej4km131038
2171,ford,f-150,2018,2690,41496,silver,  1ftew1egxjfa11599
2172,ford,flex,2019,2550,20613,gray,  2fmhk6dt9kba22922
2173,ford,f-150,2018,2700,33475,blue,  1ftew1ep9jfc17402
2174,ford,fiesta,2019,930,32305,silver,  3fadp4bj1km123807
2175,ford,fusion,2018,1440,38148,black,  3fa6p0ru4jr247959
2176,ford,flex,2019,1900,39976,red,  2fmgk5d8xkba08187
2177,ford,fusion,2018,1400,50513,white,  3fa6p0d99jr206522
2178,ford,fusion,2019,1360,31408,gray,  3fa6p0luxkr225023
2179,ford,transit,2018,1920,41351,white,  1ftyr2cm0jka24226
2180,ford,fusion,2019,1360,32038,red,  3fa6p0lu0kr210790
2181,ford,transit,2018,1860,38279,white,  1ftyr2cm5jka24223
2182,ford,fusion,2019,1370,30471,red,  3fa6p0lu8kr225408
2183,ford,transit,2018,1820,41569,white,  1ftyr2cm2jka24227
2184,ford,fusion,2019,1380,31142,silver,  3fa6p0lu3kr205504
2185,ford,wagon,2018,2200,31598,black,  1fbzx2ym5jka57441
2186,ford,fusion,2019,1370,31380,silver,  3fa6p0lu6kr220563
2187,ford,wagon,2018,2800,22179,black,  1fbzx2xm1jka57423
2188,ford,fusion,2019,1380,29266,white,  3fa6p0lu0kr210613
2189,ford,transit,2018,1860,42156,white,  1ftyr2cm6jka24229
2190,ford,fusion,2019,1370,30875,red,  3fa6p0lu2kr225727
2191,ford,fusion,2019,1370,30609,silver,  3fa6p0lu5kr210591
2192,ford,fusion,2019,1380,29508,silver,  3fa6p0lu4kr222151
2193,ford,hybrid,2019,1770,12837,gray,  3fa6p0ru6kr257894
2194,ford,fusion,2019,1390,29633,white,  3fa6p0lu0kr210823
2195,ford,fusion,2019,1390,27461,no_color,  3fa6p0lu5kr226287
2196,ford,f-650,2018,5050,74961,white,  1fdnf6dc1jdf00931
2197,ford,fusion,2019,1360,32154,gray,  3fa6p0lu2kr207325
2198,ford,srw,2018,5500,37245,black,  1ft7w2bt1jec31753
2199,ford,fusion,2019,1380,29345,white,  3fa6p0lu1kr222799
2200,ford,srw,2018,5600,25371,black,  1ft7w2bt4jec50359
2201,ford,fusion,2019,1380,30054,silver,  3fa6p0lu3kr210749
2202,ford,srw,2018,4580,11173,white,  1ft7w2bt3jeb02932
2203,ford,fusion,2019,1380,30902,no_color,  3fa6p0lu8kr225585
2204,nissan,sentra,2018,550,31231,silver,  3n1ab7ap9jy345766
2205,nissan,altima,2020,1440,10728,gray,  1n4bl4bv5lc127707
2206,nissan,sport,2018,1145,35374,white,  jn1bj1cpxjw108745
2207,nissan,sport,2018,1100,36715,black,  jn1bj1cp5jw102514
2208,nissan,sport,2018,1145,33437,red,  jn1bj1cp7jw161029
2209,nissan,sport,2018,1100,36788,black,  jn1bj1cp5jw108622
2210,nissan,sport,2018,1120,35491,black,  jn1bj1cp7jw102689
2211,nissan,sport,2018,1140,33644,black,  jn1bj1cp5jw163832
2212,nissan,sport,2018,1145,35831,gray,  jn1bj1cp5jw161563
2213,nissan,sport,2018,1105,35050,gray,  jn1bj1cp3jw108442
2214,nissan,sport,2018,1140,34924,gray,  jn1bj1cp1jw161494
2215,nissan,sport,2018,1105,34962,silver,  jn1bj1cp7jw107732
2216,nissan,sport,2018,1085,39985,gray,  jn1bj1cp8jw161668
2217,nissan,sport,2018,1090,38816,red,  jn1bj1cp2jw106181
2218,nissan,sport,2018,1045,41579,red,  jn1bj1cp7jw163492
2219,nissan,sport,2018,1080,40455,gray,  jn1bj1cp7jw108055
2220,nissan,sport,2018,1085,39996,white,  jn1bj1cp0jw108009
2221,nissan,sport,2018,1080,41077,black,  jn1bj1cp1jw105037
2222,nissan,sport,2018,1085,39183,gray,  jn1bj1cp2jw108545
2223,nissan,sport,2018,1080,40478,black,  jn1bj1cpxjw152048
2224,nissan,sport,2018,1090,38806,white,  jn1bj1cp7jw108458
2225,nissan,sport,2018,1040,45331,blue,  jn1bj1cp6jw106037
2226,nissan,sport,2018,1050,43531,blue,  jn1bj1cpxjw108647
2227,nissan,sport,2018,1080,41033,silver,  jn1bj1cpxjw161087
2228,nissan,sport,2018,1080,40332,gray,  jn1bj1cp9jw108428
2229,nissan,frontier,2019,1120,22319,silver,  1n6ad0er0kn738643
2230,nissan,rogue,2019,1110,22305,blue,  knmat2mt7kp522890
2231,nissan,maxima,2019,1220,36996,black,  1n4aa6av0kc367891
2232,nissan,sentra,2019,400,1,black,  3n1ab7ap3ky284206
2233,nissan,versa,2019,900,27611,gray,  3n1cn7ap8kl876794
2234,nissan,rogue,2019,1490,26516,silver,  5n1at2mv3kc809079
2235,nissan,rogue,2019,460,31397,blue,  jn8at2mt2kw259864
2236,nissan,versa,2019,640,18300,red,  3n1cn7ap4kl859703
2237,nissan,note,2019,1040,26743,white,  3n1ce2cp8kl362332
2238,nissan,versa,2019,780,15832,black,  3n1cn7ap0kl845989
2239,nissan,sport,2019,1230,31939,white,  jn1bj1cp9kw215996
2240,nissan,sentra,2019,1090,31037,gray,  3n1ab7ap4ky222670
2241,nissan,versa,2019,850,22521,white,  3n1cn7ap0kl859617
2242,nissan,versa,2019,730,31335,white,  3n1cn7ap5kl850671
2243,nissan,versa,2019,590,28315,red,  3n1cn7ap1kl821247
2244,nissan,armada,2017,2000,83437,white,  jn8ay2nd3h9007167
2245,nissan,altima,2018,1120,42250,blue,  1n4al3ap8jc257020
2246,nissan,rogue,2018,1440,45732,black,  knmat2mv0jp584843
2247,nissan,pathfinder,2018,1650,49185,white,  5n1dr2mmxjc615473
2248,nissan,rogue,2017,1340,45826,silver,  knmat2mv3hp582112
2249,nissan,door,2017,1250,36844,white,  1n4al3ap8hc494018
2250,nissan,door,2013,650,104343,gray,  5n1ar2mm9dc642588
2251,nissan,pathfinder,2018,1980,34138,white,  5n1dr2mn0jc622571
2252,nissan,versa,2018,880,34761,white,  3n1cn7ap0jl803031
2253,nissan,rogue,2018,1280,32656,blue,  knmat2mt3jp508547
2254,nissan,versa,2018,880,34837,red,  3n1cn7apxjl833122
2255,nissan,altima,2019,350,30099,white,  1n4bl4ev8kc201874
2256,nissan,sentra,2018,75,37088,gray,  3n1ab7ap3jy312956
2257,nissan,door,2017,1080,41729,blue,  1n4al3ap3hc221262
2258,nissan,titan,2017,2230,17195,white,  1n6aa1ej0hn508411
2259,nissan,sedan,2018,830,43064,gray,  3n1cn7apxjl833105
2260,nissan,sedan,2018,830,47510,gray,  3n1cn7ap7jl819100
2261,nissan,sedan,2018,800,52571,gray,  3n1cn7ap9jl817056
2262,nissan,frontier,2018,1520,12129,black,  1n6bd0ct0jn772776
2263,nissan,sedan,2017,670,62280,white,  3n1cn7ap4hl810879
2264,nissan,door,2017,750,74859,gray,  1n4al3ap4hn358022
2265,nissan,door,2017,1050,59508,black,  1n4al3ap4hc198591
2266,nissan,juke,2017,840,58529,white,  jn8af5mrxht705637
2267,nissan,door,2015,700,24396,black,  1n4al3ap8fc191026
2268,nissan,armada,2020,2550,10317,black,  jn8ay2nc6l9615894
2269,nissan,door,2017,410,37619,black,  3n1cn7ap7hl863981
2270,nissan,altima,2020,1390,15160,black,  1n4bl4bv4lc140657
2271,nissan,door,2015,190,91898,black,  3n1cn7apxfl814609
2272,nissan,pathfinder,2017,1470,31198,white,  5n1dr2mm8hc628832
2273,nissan,door,2013,190,144015,blue,  jn8as5mv0dw660449
2274,nissan,titan,2017,1880,15621,white,  1n6aa1r74hn571882
2275,nissan,versa,2018,780,54815,red,  3n1cn7ap9jl828199
2276,nissan,door,2016,1350,53011,red,  1n4aa6apxgc432268
2277,nissan,versa,2018,800,56255,silver,  3n1cn7ap6jl831688
2278,nissan,door,2013,330,100225,gray,  jn8as5mt3dw524301
2279,nissan,sentra,2017,720,54117,silver,  3n1ab7ap8hl685756
2280,nissan,door,2017,800,54119,gray,  1n4al3ap8hc255116
2281,nissan,door,2012,128,162176,black,  1n4al2ap1cn403663
2282,nissan,rogue,2018,1400,37655,white,  knmat2mv3jp514463
2283,nissan,door,2015,350,101178,gray,  3n1ab7apxfy368576
2284,nissan,door,2012,60,206142,silver,  3n1ab6ap0cl688945
2285,nissan,sport,2018,1250,43187,gray,  jn1bj1cr5jw281199
2286,nissan,door,2013,580,105590,gray,  3n1ab7ap3dl795351
2287,nissan,versa,2018,800,53903,gray,  3n1cn7ap8jl818263
2288,nissan,door,2015,220,73382,tan,  3n1cn7apxfl824461
2289,nissan,versa,2018,830,48977,white,  3n1cn7ap4jl828918
2290,nissan,door,2016,750,77504,blue,  1n4al3ap7gc240931
2291,nissan,versa,2018,800,50871,blue,  3n1cn7ap3jl818641
2292,nissan,door,2012,350,107734,silver,  jn8as5mvxcw706691
2293,nissan,versa,2018,800,53098,white,  3n1cn7apxjl802906
2294,nissan,door,2012,200,159990,burgundy,  1n4aa5ap4cc822996
2295,nissan,versa,2018,780,51552,red,  3n1cn7ap0jl821772
2296,nissan,versa,2018,800,54692,white,  3n1cn7ap5jl830774
2297,nissan,frontier,2019,1850,18611,white,  1n6ad0ev0kn768867
2298,nissan,versa,2018,800,51654,blue,  3n1cn7ap1jl822946
2299,nissan,frontier,2019,1830,24046,white,  1n6ad0ev8kn726625
2300,nissan,versa,2018,750,65184,red,  3n1cn7ap3jl833592
2301,nissan,armada,2019,2980,37398,blue,  jn8ay2ncxk9583031
2302,nissan,rogue,2020,2110,19597,silver,  5n1at2mt6lc714032
2303,nissan,rogue,2019,1620,34122,silver,  knmat2mvxkp508886
2304,nissan,doors,2015,699.8,43651,super black,  1n4az0cp5fc322746
2305,nissan,rogue,2020,1470,15387,gray,  knmat2mv5lp500471
2306,nissan,cargo,2020,1900,264,black,  3n6cm0kn9lk693851
2307,nissan,door,2016,750,58126,black,  1n4al3apxgn356323
2308,nissan,doors,2015,799.8,62921,cayenne red,  1n4az0cp2fc306536
2309,nissan,doors,2015,1099.9,43279,super black,  1n4az0cp1fc329211
2310,nissan,door,2012,290,117844,gray,  jn8as5mv0cw412832
2311,nissan,doors,2015,849.5,45043,morningsky blue,  1n4az0cp6fc322884
2312,nissan,murano,2016,1992.5,42837,gray,  5n1az2mg7gn100344
2313,nissan,sentra,2018,950,42782,black,  3n1ab7ap3jy262463
2314,nissan,doors,2015,1275,24629,pearl white,  1n4az0cp8fc301146
2315,nissan,door,2015,2280,35902,blue,  1n6ad0ev4fn729804
2316,nissan,doors,2015,1162.1,12840,glacier white,  1n4az0cp0fc326204
2317,nissan,doors,2015,1159,63933,cayenne red,  1n4az0cp4fc309194
2318,nissan,door,2012,470,100079,black,  1n4aa5ap0cc820341
2319,nissan,doors,2015,1139,37953,super black,  1n4az0cp7fc314468
2320,nissan,rogue,2017,1450,8677,blue,  knmat2mv8hp540065
2321,nissan,rogue,2020,1200,11583,blue,  jn8at2mv7lw102351
2322,nissan,altima,2020,1500,14320,blue,  1n4bl4cv4lc134145
2323,nissan,door,2016,750,19723,black,  3n1ab7ap9gy325347
2324,nissan,armada,2018,2800,29554,gray,  jn8ay2nc4j9558303
2325,nissan,maxima,2018,1750,39309,black,  1n4aa6ap0jc397943
2326,nissan,maxima,2018,1800,34951,silver,  1n4aa6ap6jc388082
2327,nissan,sport,2018,1320,35870,black,  jn1bj1cp2jw186856
2328,nissan,altima,2018,1700,44423,gray,  1n4al3ap1jc191541
2329,nissan,xterra,2012,670,92982,black,  5n1an0nu7cc517019
2330,nissan,murano,2018,2330,36844,white,  5n1az2mg3jn162296
2331,nissan,titan,2018,2680,33605,white,  1n6aa1ej0jn540880
2332,nissan,sport,2018,1820,28009,black,  jn1bj1cr5jw269215
2333,nissan,rogue,2018,1870,41366,silver,  5n1at2mv4jc797992
2334,nissan,door,2016,1290,98354,red,  1n6ad0ev8gn783236
2335,nissan,rogue,2018,1600,39598,no_color,  knmat2mv5jp602138
2336,nissan,rogue,2020,1940,21009,black,  knmat2mvxlp505598
2337,nissan,sentra,2018,1090,28880,silver,  3n1ab7ap5jy332934
2338,nissan,sport,2018,1580,28626,black,  jn1bj1cp4jw195994
2339,nissan,rogue,2020,1980,14850,silver,  knmat2mv2lp511637
2340,nissan,rogue,2018,1900,41096,black,  jn8at2mv3jw342140
2341,nissan,rogue,2020,1800,12748,black,  jn8at2mt4lw003761
2342,nissan,rogue,2020,1980,14531,blue,  jn8at2mv1lw104855
2343,nissan,rogue,2020,1970,15931,black,  knmat2mv1lp508342
2344,nissan,rogue,2020,2010,10875,blue,  jn8at2mvxlw103235
2345,nissan,frontier,2019,1970,31172,silver,  1n6ad0ev3kn713569
2346,nissan,frontier,2019,2340,16248,white,  1n6ad0ev6kn772552
2347,nissan,frontier,2019,2330,18137,black,  1n6ad0ev4kn776678
2348,nissan,altima,2019,1750,25664,black,  1n4bl4ev6kc195850
2349,nissan,altima,2019,1710,31026,black,  1n4bl4ev5kc113073
2350,nissan,altima,2019,1580,41287,silver,  1n4bl4cv1kc146106
2351,nissan,altima,2019,1360,43612,black,  1n4bl4bv6kc147611
2352,nissan,altima,2019,1440,29545,black,  1n4bl4bv2kc158895
2353,nissan,frontier,2019,1980,24303,silver,  1n6ad0er7kn757187
2354,nissan,altima,2019,1720,29661,gray,  1n4bl4ev9kc174619
2355,nissan,frontier,2019,2030,18857,silver,  1n6ad0ev1kn770708
2356,nissan,frontier,2019,2050,14470,gray,  1n6ad0ev7kn771684
2357,nissan,altima,2019,1650,42364,silver,  1n4bl4ev6kc182600
2358,nissan,altima,2019,1600,37108,black,  1n4bl4cv4kc215340
2359,nissan,altima,2019,1460,26432,blue,  1n4bl4bv3kc205738
2360,nissan,rogue,2019,1630,24174,white,  knmat2mt6kp511315
2361,nissan,sport,2019,1540,30756,silver,  jn1bj1cr6kw314745
2362,nissan,rogue,2019,1580,32473,blue,  knmat2mt5kp510172
2363,nissan,sport,2019,1580,22947,blue,  jn1bj1cr1kw325880
2364,nissan,murano,2018,2140,17127,white,  5n1az2mg6jn171087
2365,nissan,kicks,2019,1530,20793,gray,  3n1cp5cu6kl530566
2366,nissan,pathfinder,2019,2010,32519,black,  5n1dr2mm2kc630096
2367,nissan,sentra,2019,1130,26930,gray,  3n1ab7apxky263126
2368,nissan,sentra,2019,1070,40839,black,  3n1ab7ap7ky221626
2369,nissan,rogue,2018,1600,44732,no_color,  jn1butcp0jw1s4309
2370,nissan,rogue,2019,1660,19292,white,  5n1at2mt3kc829542
